IN_FID,name,int,epic_dist,epic_angle,NEAR_FID,near_name,near_int,near_epic_dist,near_epic_angle,NEAR_DIST,NEAR_RANK,NEAR_ANGLE,intensity_diff,abs_int_diff
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,106,Ekron,6.5,70.90308948176961,85.07537721486406,27.331722353654627,35,-75.83788433899917,0.0,0.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,20,Bet-Govrin,6.0,71.53957635428618,61.84460145785688,28.34350897217127,36,-137.95992651482553,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,64,Jerusalem-Jericho Road (A),8.0,20.134963647701788,51.5928660436475,28.41235399727306,37,89.92097875095133,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,65,Jerusalem-Jericho Road 2 (A),7.5,20.134963647701788,51.5928660436475,28.41235399727306,37,89.92097875095133,-1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,120,Rehovot,6.5,72.55225064776255,88.6852531215124,30.485154966275143,38,-68.59140778542502,0.0,0.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,63,Jericho,8.0,15.533657309426792,63.37311782074124,30.801425951140363,39,79.54606978753584,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,52,Hebron,7.0,62.759794579810496,45.94277348201869,31.061082557758187,40,-178.24747802497,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,83,Nabi-Musa,8.0,18.78249020679409,43.547487253493095,31.27493190016114,41,91.94488947930995,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,88,Salfit,7.0,41.83814389096005,116.21623426329629,31.74577451544848,42,12.01697177216482,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,29,Gedera,6.0,77.2040946656915,81.30504848946411,32.218018297565,43,-87.93812533073654,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,77,Maa'yan Elisha,7.5,13.440899262496496,74.31337472721216,32.47513399104524,44,74.0610056375784,-1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,96,Ein-Dok,7.5,13.440899262496496,74.31337472721216,32.47513399104524,44,74.0610056375784,-1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,87,Nes-Ziona,7.0,73.49768979935908,91.29027015400109,32.688827200752435,45,-63.752166760046656,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,73,Migdal Yava,5.5,62.0738860453264,107.22284981521798,34.538433389198225,46,-25.938751212181323,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,131,Dead Sea north 2 (A),8.5,22.642117216798543,26.499045975857964,34.979670078856564,47,102.72551711483428,-2.0,2.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,59,Yavne,6.0,78.3069458636461,87.12769790459357,35.215683187526174,48,-75.31535835376266,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,112,Kabab,7.0,78.25921726234787,87.93848182884473,35.509450069904474,49,-73.58287019990179,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,132,Dead Sea north 3 (A),8.5,19.450926743187843,21.93104503965727,37.35964864311574,50,98.43146551217961,-2.0,2.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,118,Rosh Ha-A'ayin,6.0,64.5527890070401,108.5964700480742,37.366855305696475,51,-27.04819956106476,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,108,Petah Tikva,5.5,66.34501287102088,108.06603265422984,38.265256947988455,52,-29.56454429680124,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,130,Dead Sea north 1 (A),8.5,16.431657656002223,15.62950279466113,39.922532807458566,53,94.6690205426588,-2.0,2.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,3,Jordan River (A),8.5,9.809165867513634,20.78570995072138,40.85343802834272,54,85.21621846498904,-2.0,2.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,37,Allenby Bridge,8.0,5.026842163537501,43.82717523102031,41.662136675915804,55,77.5931415712712,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,133,Borochov Neibourhood [Tel Aviv],5.5,74.80470032968489,104.15565597889353,42.05708339854638,56,-42.339644702109126,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,32,Jaljulia,6.0,65.25298694637492,114.68372793278392,42.687936847990734,57,-20.707488005187265,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,5,Jaffa,5.5,78.91050840722008,101.72941386855956,43.8961362011852,58,-48.8527136472184,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,39,Daharia,6.0,78.66621546475938,45.85931528832215,43.90337315634338,59,-163.6456198098197,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,128,Tel Aviv,5.5,78.22178003756525,102.6706290275039,43.93415743962191,60,-46.95295299354832,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,115,Kalkilia,5.5,65.87401168424732,117.6619647220648,45.51000323875424,61,-18.10984098791029,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,103,Anab,6.0,83.64033243518433,47.01246359714099,47.52840139001559,62,-158.88647759457723,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,127,Nablus,8.0,45.34522410877568,138.6340810565146,48.68155285658409,63,16.887524746774485,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,125,Refidie,8.0,47.42845179702104,137.79951778328913,49.238136774339324,64,14.4117394744428,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,47,Herzelia,5.0,78.33746895171258,110.2843287331736,49.51924857732567,65,-36.19840416145469,1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,48,Wadi al-Shueib,8.0,4.097420829215956,274.2016280487096,49.78947131590068,66,75.68511888163009,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,82,Meslovia,8.0,16.916443769533114,339.30458717389774,50.31331369506573,67,93.65132373127955,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,66,Amman-Jordan Road,8.0,12.395554431098505,326.04075307077454,51.18475875925319,68,87.37452822216974,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,31,Jiftlik,7.0,27.85730042790478,160.8103005401011,52.244827535040024,69,41.92738884775942,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,56,Tool Karem,6.0,68.57855808777586,129.8239090304547,57.18791830502875,70,-8.524083734694402,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,79,Masada,8.0,68.86344257027935,17.32598014873133,58.27566652584226,71,155.89676328394458,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,99,Ein-Musa,7.0,21.463966134073825,317.53337032566174,58.82241609821311,72,93.07860391276608,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,101,Ein-Farah,7.0,46.99797027712157,152.839593052513,58.87431114518718,73,22.583448958508495,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,51,Zarka Maein,7.5,28.6406946985204,329.6035045816586,60.00620210320055,74,101.56464398735972,-1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,74,Medaba,7.0,28.12900490554382,319.4811793282066,63.160015972818265,75,97.8999224103734,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,13,A-Salt,8.5,20.223099561940437,225.77346291315936,64.3987004611252,76,65.42756701956438,-2.0,2.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,16,Be'er Sheva,5.0,104.7752917048591,45.26300459435501,68.13833461881697,77,-153.4231132599695,1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,92,Gaza,6.5,114.0278913456944,66.65666860731923,68.6974269444622,78,-117.74100198596553,0.0,0.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,7,Abu-Tlul,5.0,103.06484195036118,39.757104974028074,70.02390627638404,79,-161.75539590221197,1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,33,Jenin,6.0,66.06638878472359,156.65146623527025,75.35103047679017,80,13.715530404091648,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,69,Kafaringi,8.0,44.493771736145725,195.18416452249093,78.60934222089065,81,44.98968350817357,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,119,Amman,8.5,33.070276844697126,259.0137663522787,78.92696325677949,82,75.96870760364902,-2.0,2.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,8,Umm al-Fahm,5.5,78.44954311738857,149.0269645388128,79.92952390084069,83,2.695376034353068,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,27,Binyamina,5.5,89.59548647391613,138.56505914465677,81.25465432063916,84,-10.663209438480267,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,91,Ajloon,8.0,49.07620847983628,199.50202371689736,84.30206298093277,85,45.632659783579,-1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,18,Bet-Alfa,6.0,68.75125892831363,168.34714923163287,85.3569360878767,86,20.62714702130164,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,129,Tel Yosef,6.0,70.45274453510159,166.26783519950823,85.44689096064558,87,18.59564649742744,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,25,Bet-She'an,6.0,66.73848992229131,172.9330251478509,86.50942453341233,88,24.381512758785853,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,50,Zichron Yaa'kov,5.5,93.82424939366526,140.80626755923515,86.70835168265197,89,-9.97986268226744,1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,97,Ein-Harod,6.0,73.68876723700551,166.8818800216557,88.60367343344177,90,17.90408243445235,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,35,Jeresh,7.0,49.65007249745375,212.6532086584442,89.27993907582736,91,52.31421185392766,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,70,Karak,6.5,82.21969685966877,351.1847331289208,89.30975603555157,92,140.1720751730257,0.0,0.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,80,Merhavia,6.5,80.25558566776593,161.67120912287808,90.69459682068839,93,11.948813732449764,0.0,0.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,104,Afula,6.5,81.91140893720771,160.65778841820014,91.41055363714626,94,10.6526318328654,0.0,0.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,126,Shunam,6.5,80.74618690175397,163.19418954454173,92.18536531322589,95,12.94607476030662,0.0,0.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,49,Zarka,7.0,51.5445393469835,250.35691106595124,97.39391595512728,96,71.83866179242368,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,84,Nahalal,6.0,93.579827795736,156.98338468421107,98.9805356732972,97,4.347598225334847,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,36,Gesher,7.0,78.44939829544059,178.83924374239356,100.34170058048389,98,24.894869024678524,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,123,Ramat Yishai,5.0,96.35848991448842,156.46197693167585,101.06920581265241,99,3.191194826904654,1.5,1.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,34,Jeser Magmi,7.0,79.54498141528734,179.53666742349148,101.74504718992674,100,25.108078678779087,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,6,Nazareth,7.0,92.17751144566496,163.49723213757153,102.48714766894429,101,10.011346738898547,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,121,Reina,7.5,93.24135196985048,163.69079655212568,103.57909383060615,102,9.903629141588134,-1.0,1.0
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,45,Carmel Mt.,6.0,106.69054273513603,151.5789745352176,106.65997417360568,103,-3.526361237896319,0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,90,Abadia,7.0,86.21081984439161,178.94375164137554,107.42013291380343,104,23.13581702601041,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,9,Um-Juni,7.0,88.41659438298016,179.58315596156348,109.82814253431276,105,23.12574465884437,-0.5,0.5
1,Abu-Gosh,6.5,45.91602437057231,74.08393414874952,14,Irbid,7.5,77.30339755937038,199.5305759838703,110.27850238073957,106,39.06528983865216,-1.0,1.0
